year,date,ticker,name,status
2012,20120702,004800,효성,ok
2012,20120702,002350,넥센타이어,ok
2012,20120702,115390,락앤락,ok
2012,20120702,073240,금호타이어,ok
2012,20120702,010120,LS산전,ok
2012,20120702,000120,CJ대한통운,ok
2012,20120702,005300,롯데칠성,ok
2012,20120702,120110,코오롱인더,ok
2012,20120702,012630,현대산업,ok
2012,20120702,011070,LG이노텍,ok
2012,20120702,000670,영풍,ok
2012,20120702,011790,SKC,ok
2012,20120702,004000,삼성정밀화학,ok
2012,20120702,000080,하이트진로,ok
2012,20120702,006280,녹십자,ok
2012,20120702,001120,LG상사,ok
2012,20120702,000100,유한양행,ok
2012,20120702,003450,현대증권,ok
2012,20120702,001430,세아베스틸,ok
2012,20120702,004370,농심,ok
2012,20120702,064420,케이피케미칼,ok
2012,20120702,037620,미래에셋증권,ok
2012,20120702,006120,SK케미칼,ok
2012,20120702,000640,동아제약,ok
2012,20120702,001230,동국제강,ok
2012,20120702,069260,휴켐스,ok
2012,20120702,017800,현대엘리베이,ok
2012,20120702,028670,STX팬오션,ok
2012,20120702,003240,태광산업,ok
2012,20120702,093050,LG패션,ok
2012,20120702,067250,STX조선해양,ok
2012,20120702,005180,빙그레,ok
2012,20120702,103140,풍산,ok
2012,20120702,082740,두산엔진,ok
2012,20120702,005850,에스엘,ok
2012,20120702,002270,롯데삼강,ok
2012,20120702,003620,쌍용차,ok
2012,20120702,004490,세방전지,ok
2012,20120702,097230,한진중공업,ok
2012,20120702,020000,한섬,ok
2012,20120702,029530,신도리코,ok
2012,20120702,034120,SBS,ok
2012,20120702,006380,카프로,ok
2012,20120702,001680,대상,ok
2012,20120702,003030,세아제강,ok
2012,20120702,003920,남양유업,ok
2012,20120702,007310,오뚜기,ok
2012,20120702,128940,한미약품,ok
2012,20120702,011810,STX,ok
2012,20120702,051310,성진지오텍,ok
2012,20120702,068870,LG생명과학,ok
2012,20120702,108670,LG하우시스,ok
2012,20120702,008060,대덕전자,ok
2012,20120702,001440,대한전선,ok
2012,20120702,002240,고려제강,ok
2012,20120702,006650,대한유화,ok
2012,20120702,093370,후성,ok
2012,20120702,019680,대교,ok
2012,20120702,020150,일진머티리얼즈,ok
2012,20120702,025860,남해화학,ok
2012,20120702,007570,일양약품,ok
2012,20120702,000430,대원강업,ok
2012,20120702,000990,동부하이텍,ok
2012,20120702,003000,부광약품,ok
2012,20120702,003190,알앤엘바이오,ok
2012,20120702,003410,쌍용양회,ok
2012,20120702,003570,S&T중공업,ok
2012,20120702,103130,웅진에너지,ok
2012,20120702,005950,이수화학,ok
2012,20120702,007860,한일이화,ok
2012,20120702,008000,웅진케미칼,ok
2012,20120702,010690,화신,ok
2012,20120702,013570,동양기전,ok
2012,20120702,020760,일진디스플,ok
2012,20120702,004150,한솔제지,ok
2012,20120702,000070,삼양홀딩스,ok
2012,20120702,077970,STX엔진,ok
2012,20120702,000700,한진해운홀딩스,ok
2012,20120702,001630,종근당,ok
2012,20120702,002020,코오롱,ok
2012,20120702,002960,한국쉘석유,ok
2012,20120702,003300,한일시멘트,ok
2012,20120702,005090,삼광유리,ok
2012,20120702,007340,동아타이어,ok
2012,20120702,007690,국도화학,ok
2012,20120702,009420,한올바이오파마,ok
2012,20120702,009580,무림P&P,ok
2012,20120702,010780,아이에스동서,ok
2012,20120702,016380,동부제철,ok
2012,20120702,025000,KPX케미칼,ok
2012,20120702,033530,세종공업,ok
2012,20120702,033920,무학,ok
2012,20120702,069620,대웅제약,ok
2012,20120702,000480,조선내화,ok
2012,20120702,000050,경방,ok
2012,20120702,104700,한국철강,ok
2012,20120702,001130,대한제분,ok
2012,20120702,001520,동양,ok
2012,20120702,003120,일성신약,ok
2012,20120702,003480,한진중공업홀딩스,ok
2012,20120702,004430,송원산업,ok
2012,20120702,004710,한솔테크닉스,ok
2012,20120702,005690,파미셀,ok
2012,20120702,008040,동아원,ok
2012,20120702,009680,모토닉,ok
2012,20120702,014830,유니드,ok
